t_us, Position.x, Position.y, Height, Heading, Velocity.x, Velocity.y, u_vx, u_vy, Omega.z, u_x, u_y, u_yaw, m1, m2, m3, m4
6169906,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,0.005,0.000,0.000,0.000,120,120,120,120
6177835,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,0.004,0.000,0.000,0.000,120,120,120,120
6185764,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,0.004,0.000,0.000,0.000,120,120,120,120
6193691,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,0.003,0.000,0.000,0.000,120,120,120,120
6201618,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,0.002,0.000,0.000,0.000,120,120,120,120
6209543,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,0.002,0.000,0.000,0.000,120,120,120,120
6217470,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,0.001,0.000,0.000,0.000,120,120,120,120
6225399,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,-0.000,0.000,0.000,0.000,120,120,120,120
6233324,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,-0.001,0.000,0.000,0.000,120,120,120,120
6241252,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,-0.001,0.000,0.000,0.000,120,120,120,120
6249180,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,-0.002,0.000,0.000,0.000,120,120,120,120
6257104,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,-0.002,0.000,0.000,0.000,120,120,120,120
6265032,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,-0.003,0.000,0.000,0.000,120,120,120,120
6272958,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,-0.002,0.000,0.000,0.000,120,120,120,120
6280885,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,-0.002,0.000,0.000,0.000,120,120,120,120
6288812,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,-0.002,0.000,0.000,0.000,120,120,120,120
6296741,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,-0.001,0.000,0.000,0.000,120,120,120,120
6304667,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,-0.000,0.000,0.000,0.000,120,120,120,120
6312593,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,0.000,0.000,0.000,0.000,120,120,120,120
6320523,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,0.001,0.000,0.000,0.000,120,120,120,120
6328446,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,0.000,0.000,0.000,0.000,120,120,120,120
6336373,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,-0.000,0.000,0.000,0.000,120,120,120,120
6344300,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,-0.001,0.000,0.000,0.000,120,120,120,120
6352229,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,-0.003,0.000,0.000,0.000,120,120,120,120
6360156,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,-0.005,0.000,0.000,0.000,120,120,120,120
6368082,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,-0.007,0.000,0.000,0.000,120,120,120,120
6376008,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,-0.010,0.000,0.000,0.000,120,120,120,120
6383936,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,-0.011,0.000,0.000,0.000,120,120,120,120
6391862,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,-0.012,0.000,0.000,0.000,120,120,120,120
6399787,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,-0.013,0.000,0.000,0.000,120,120,120,120
6407715,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,-0.013,0.000,0.000,0.000,120,120,120,120
6415642,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,-0.013,0.000,0.000,0.000,120,120,120,120
6423569,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,-0.012,0.000,0.000,0.000,120,120,120,120
6431495,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,-0.011,0.000,0.000,0.000,120,120,120,120
6439421,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,-0.011,0.000,0.000,0.000,120,120,120,120
6447347,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,-0.010,0.000,0.000,0.000,120,120,120,120
6455275,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,-0.010,0.000,0.000,0.000,120,120,120,120
6463202,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,-0.010,0.000,0.000,0.000,120,120,120,120
6471127,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,-0.010,0.000,0.000,0.000,120,120,120,120
6479055,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,-0.010,0.000,0.000,0.000,120,120,120,120
6486982,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,-0.011,0.000,0.000,0.000,120,120,120,120
6494909,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,-0.011,0.000,0.000,0.000,120,120,120,120
6502835,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,-0.012,0.000,0.000,0.000,120,120,120,120
6510767,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,-0.012,0.000,0.000,0.000,120,120,120,120
6518693,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,-0.011,0.000,0.000,0.000,120,120,120,120
6526615,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,-0.011,0.000,0.000,0.000,120,120,120,120
6534544,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,-0.010,0.000,0.000,0.000,120,120,120,120
6542469,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,-0.010,0.000,0.000,0.000,120,120,120,120
6550395,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,-0.010,0.000,0.000,0.000,120,120,120,120
6558321,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,-0.010,0.000,0.000,0.000,120,120,120,120
6566249,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,-0.010,0.000,0.000,0.000,120,120,120,120
6574175,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,-0.012,0.000,0.000,0.000,120,120,120,120
6582101,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,-0.013,0.000,0.000,0.000,120,120,120,120
6590028,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,-0.014,0.000,0.000,0.000,120,120,120,120
6597955,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,-0.015,0.000,0.000,0.000,120,120,120,120
6609322,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,-0.016,0.000,0.000,0.000,120,120,120,120
6613808,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,-0.017,0.000,0.000,0.000,120,120,120,120
6621732,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,-0.018,0.000,0.000,0.000,120,120,120,120
6629661,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,-0.019,0.000,0.000,0.000,120,120,120,120
6637588,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,-0.020,0.000,0.000,0.000,120,120,120,120
6645514,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,-0.021,0.000,0.000,0.000,120,120,120,120
6653439,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,-0.021,0.000,0.000,0.000,120,120,120,120
6661369,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,-0.021,0.000,0.000,0.000,120,120,120,120
6669292,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,-0.021,0.000,0.000,0.000,120,120,120,120
6677220,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,-0.021,0.000,0.000,0.000,120,120,120,120
6685146,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,-0.020,0.000,0.000,0.000,120,120,120,120
6693071,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,-0.019,0.000,0.000,0.000,120,120,120,120
6700999,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,-0.019,0.000,0.000,0.000,120,120,120,120
6708924,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,-0.017,0.000,0.000,0.000,120,120,120,120
6716851,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,-0.017,0.000,0.000,0.000,120,120,120,120
6724777,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,-0.016,0.000,0.000,0.000,120,120,120,120
6732704,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,-0.015,0.000,0.000,0.000,120,120,120,120
6740629,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,-0.015,0.000,0.000,0.000,120,120,120,120
6748556,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,-0.014,0.000,0.000,0.000,120,120,120,120
6756480,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,-0.014,0.000,0.000,0.000,120,120,120,120
6764407,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,-0.014,0.000,0.000,0.000,120,120,120,120
6772334,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,-0.014,0.000,0.000,0.000,120,120,120,120
6780261,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,-0.015,0.000,0.000,0.000,120,120,120,120
6788190,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,-0.015,0.000,0.000,0.000,120,120,120,120
6796115,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,-0.016,0.000,0.000,0.000,120,120,120,120
6804040,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,-0.018,0.000,0.000,0.000,120,120,120,120
6811967,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,-0.018,0.000,0.000,0.000,120,120,120,120
6819893,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,-0.019,0.000,0.000,0.000,120,120,120,120
6827819,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,-0.020,0.000,0.000,0.000,120,120,120,120
6835745,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,-0.021,0.000,0.000,0.000,120,120,120,120
6843672,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,-0.021,0.000,0.000,0.000,120,120,120,120
6851598,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,-0.022,0.000,0.000,0.000,120,120,120,120
6859525,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,-0.023,0.000,0.000,0.000,120,120,120,120
6867451,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,-0.023,0.000,0.000,0.000,120,120,120,120
6875376,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,-0.024,0.000,0.000,0.000,120,120,120,120
6883303,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,-0.025,0.000,0.000,0.000,120,120,120,120
6891227,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,-0.026,0.000,0.000,0.000,120,120,120,120
6899155,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,-0.027,0.000,0.000,0.000,120,120,120,120
6907080,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,-0.028,0.000,0.000,0.000,120,120,120,120
6915006,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,-0.029,0.000,0.000,0.000,120,120,120,120
6922933,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,-0.030,0.000,0.000,0.000,120,120,120,120
6930859,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,-0.031,0.000,0.000,0.000,120,120,120,120
6938784,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,-0.032,0.000,0.000,0.000,120,120,120,120
6946711,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,-0.033,0.000,0.000,0.000,120,120,120,120
6954637,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,-0.035,0.000,0.000,0.000,120,120,120,120
6962563,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,-0.036,0.000,0.000,0.000,120,120,120,120
6970487,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,-0.037,0.000,0.000,0.000,120,120,120,120
6978413,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,-0.038,0.000,0.000,0.000,120,120,120,120
6986340,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,-0.038,0.000,0.000,0.000,120,120,120,120
6994265,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,-0.039,0.000,0.000,0.000,120,120,120,120
7002191,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,-0.041,0.000,0.000,0.000,120,120,120,120
7010117,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,-0.041,0.000,0.000,0.000,120,120,120,120
7018044,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,-0.042,0.000,0.000,0.000,120,120,120,120
7025969,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,-0.043,0.000,0.000,0.000,120,120,120,120
7033892,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,-0.044,0.000,0.000,0.000,120,120,120,120
7041819,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,-0.046,0.000,0.000,0.000,120,120,120,120
7049751,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,-0.048,0.000,0.000,0.000,120,120,120,120
7057675,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,-0.051,0.000,0.000,0.000,120,120,120,120
7065597,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,-0.054,0.000,0.000,0.000,120,120,120,120
7073522,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,-0.058,0.000,0.000,0.000,120,120,120,120
7081449,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,-0.064,0.000,0.000,0.000,120,120,120,120
7089375,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,-0.072,0.000,0.000,0.000,120,120,120,120
7097301,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,-0.081,0.000,0.000,0.000,120,120,120,120
7105226,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,-0.092,0.000,0.000,0.000,120,120,120,120
7113152,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,-0.104,0.000,0.000,0.000,120,120,120,120
7121078,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,-0.117,0.000,0.000,0.000,120,120,120,120
7129003,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,-0.131,0.000,0.000,0.000,120,120,120,120
7136930,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,-0.146,0.000,0.000,0.000,120,120,120,120
7144854,0.000,0.000,0.120,0.000,0.000,-0.000,0.000,0.000,-0.162,0.000,0.000,0.000,120,120,120,120
7152779,0.000,0.000,0.120,0.000,-0.001,-0.000,0.000,0.000,-0.178,0.000,0.000,0.000,120,120,120,120
7160705,0.000,0.000,0.120,0.000,-0.004,-0.000,0.000,0.000,-0.195,0.000,0.000,0.000,120,120,120,120
7168631,0.000,0.000,0.120,0.000,-0.006,-0.000,0.000,0.000,-0.211,0.000,0.000,0.000,120,120,120,120
7176558,0.000,0.000,0.120,0.000,-0.010,-0.000,0.000,0.000,-0.227,0.000,0.000,0.000,120,120,120,120
7184482,0.000,0.000,0.120,0.000,-0.012,-0.000,0.000,0.000,-0.242,0.000,0.000,0.000,120,120,120,120
7192408,0.000,0.000,0.120,0.000,-0.012,-0.000,0.000,0.000,-0.257,0.000,0.000,0.000,120,120,120,120
7200333,0.000,0.000,0.120,0.000,-0.014,-0.000,0.000,0.000,-0.270,0.000,0.000,0.000,120,120,120,120
7208260,0.000,0.000,0.120,0.000,-0.016,-0.000,0.000,0.000,-0.282,0.000,0.000,0.000,120,120,120,120
7216185,0.000,0.000,0.120,0.000,-0.019,-0.000,0.000,0.000,-0.293,0.000,0.000,0.000,120,120,120,120
7224109,0.000,0.000,0.120,0.000,-0.023,-0.000,0.000,0.000,-0.304,0.000,0.000,0.000,120,120,120,120
7232035,0.000,0.000,0.120,0.000,-0.026,-0.000,0.000,0.000,-0.314,0.000,0.000,0.000,120,120,120,120
7239961,0.000,0.000,0.120,0.000,-0.029,-0.000,0.000,0.000,-0.324,0.000,0.000,0.000,120,120,120,120
7247886,0.000,0.000,0.120,0.000,-0.031,-0.000,0.000,0.000,-0.334,0.000,0.000,0.000,120,120,120,120
7255812,0.000,0.000,0.117,0.000,-0.033,-0.000,0.000,0.000,-0.344,0.000,0.000,0.000,120,120,120,120
7263738,0.000,0.000,0.118,0.000,-0.035,-0.001,0.000,0.000,-0.352,0.000,0.000,0.000,120,120,120,120
7271662,0.000,0.000,0.119,0.000,-0.037,-0.002,0.000,0.000,-0.360,0.000,0.000,0.000,120,120,120,120
7279586,0.000,0.000,0.119,0.000,-0.039,-0.003,0.000,0.000,-0.367,0.000,0.000,0.000,120,120,120,120
7287510,0.000,0.000,0.119,0.000,-0.041,-0.003,0.000,0.000,-0.373,0.000,0.000,0.000,120,120,120,120
7295436,0.000,0.000,0.119,0.000,-0.043,-0.004,0.000,0.000,-0.378,0.000,0.000,0.000,120,120,120,120
7303362,0.000,0.000,0.120,0.000,-0.045,-0.005,0.000,0.000,-0.382,0.000,0.000,0.000,120,120,120,120
7311287,0.000,0.000,0.120,0.000,-0.046,-0.007,0.000,0.000,-0.384,0.000,0.000,0.000,120,120,120,120
7319213,0.000,0.000,0.120,0.000,-0.047,-0.007,0.000,0.000,-0.386,0.000,0.000,0.000,120,120,120,120
7327137,0.000,0.000,0.120,0.000,-0.049,-0.008,0.000,0.000,-0.388,0.000,0.000,0.000,120,120,120,120
7335063,0.000,0.000,0.117,0.000,-0.050,-0.009,0.000,0.000,-0.388,0.000,0.000,0.000,120,120,120,120
7342988,0.000,0.000,0.115,0.000,-0.051,-0.009,0.000,0.000,-0.389,0.000,0.000,0.000,120,120,120,120
7350914,0.000,0.000,0.113,0.000,-0.052,-0.009,0.000,0.000,-0.390,0.000,0.000,0.000,120,120,120,120
7358841,0.000,0.000,0.112,0.000,-0.052,-0.009,0.000,0.000,-0.390,0.000,0.000,0.000,120,120,120,120
7366765,0.000,0.000,0.112,0.000,-0.053,-0.008,0.000,0.000,-0.390,0.000,0.000,0.000,120,120,120,120
7374691,0.000,0.000,0.111,0.000,-0.053,-0.007,0.000,0.000,-0.390,0.000,0.000,0.000,120,120,120,120
7382617,0.000,0.000,0.111,0.000,-0.053,-0.008,0.000,0.000,-0.389,0.000,0.000,0.000,120,120,120,120
7390541,0.000,0.000,0.111,0.000,-0.054,-0.008,0.000,0.000,-0.388,0.000,0.000,0.000,120,120,120,120
7398466,0.000,0.000,0.110,0.000,-0.054,-0.008,0.000,0.000,-0.385,0.000,0.000,0.000,120,120,120,120
7406391,0.000,0.000,0.110,0.000,-0.055,-0.008,0.000,0.000,-0.380,0.000,0.000,0.000,120,120,120,120
7414315,0.000,0.000,0.110,0.000,-0.055,-0.009,0.000,0.000,-0.374,0.000,0.000,0.000,120,120,120,120
7422244,0.000,0.000,0.110,0.000,-0.056,-0.008,0.000,0.000,-0.364,0.000,0.000,0.000,120,120,120,120
7430166,0.000,0.000,0.110,0.000,-0.057,-0.009,0.000,0.000,-0.350,0.000,0.000,0.000,120,120,120,120
7438093,0.000,0.000,0.110,0.000,-0.058,-0.009,0.000,0.000,-0.333,0.000,0.000,0.000,120,120,120,120
7446019,0.000,0.000,0.110,0.000,-0.059,-0.009,0.000,0.000,-0.312,0.000,0.000,0.000,120,120,120,120
7453943,0.000,0.000,0.110,0.000,-0.060,-0.008,0.000,0.000,-0.288,0.000,0.000,0.000,120,120,120,120
7461870,0.000,0.000,0.110,0.000,-0.062,-0.008,0.000,0.000,-0.262,0.000,0.000,0.000,120,120,120,120
7469795,0.000,0.000,0.110,0.000,-0.063,-0.007,0.000,0.000,-0.235,0.000,0.000,0.000,120,120,120,120
7477718,0.000,0.000,0.110,0.000,-0.065,-0.006,0.000,0.000,-0.206,0.000,0.000,0.000,120,120,120,120
7485648,0.000,0.000,0.110,0.000,-0.067,-0.006,0.000,0.000,-0.176,0.000,0.000,0.000,120,120,120,120
7493573,0.000,0.000,0.110,0.000,-0.068,-0.005,0.000,0.000,-0.144,0.000,0.000,0.000,120,120,120,120
7501497,0.000,0.000,0.110,0.000,-0.070,-0.004,0.000,0.000,-0.112,0.000,0.000,0.000,120,120,120,120
7509421,0.000,0.000,0.110,0.000,-0.071,-0.004,0.000,0.000,-0.079,0.000,0.000,0.000,120,120,120,120
7517346,0.000,0.000,0.110,0.000,-0.072,-0.003,0.000,0.000,-0.046,0.000,0.000,0.000,120,120,120,120
7525272,0.000,0.000,0.110,0.000,-0.072,-0.003,0.000,0.000,-0.013,0.000,0.000,0.000,120,120,120,120
7533197,0.000,0.000,0.110,0.000,-0.072,-0.001,0.000,0.000,0.018,0.000,0.000,0.000,120,120,120,120
7541118,0.000,0.000,0.110,0.000,-0.073,0.000,0.000,0.000,0.048,0.000,0.000,0.000,120,120,120,120
7549045,0.000,0.000,0.107,0.000,-0.073,0.001,0.000,0.000,0.076,0.000,0.000,0.000,120,120,120,120
7556971,0.000,0.000,0.105,0.000,-0.073,0.002,0.000,0.000,0.103,0.000,0.000,0.000,120,120,120,120
7564898,0.000,0.000,0.103,0.000,-0.072,0.003,0.000,0.000,0.128,0.000,0.000,0.000,120,120,120,120
7572821,0.000,0.000,0.102,0.000,-0.071,0.005,0.000,0.000,0.150,0.000,0.000,0.000,120,120,120,120
7580748,0.000,0.000,0.102,0.000,-0.069,0.006,0.000,0.000,0.169,0.000,0.000,0.000,120,120,120,120
7588672,0.000,0.000,0.101,0.000,-0.068,0.006,0.000,0.000,0.186,0.000,0.000,0.000,120,120,120,120
7596599,0.000,0.000,0.101,0.000,-0.066,0.006,0.000,0.000,0.200,0.000,0.000,0.000,120,120,120,120
7604522,0.000,0.000,0.101,0.000,-0.064,0.007,0.000,0.000,0.210,0.000,0.000,0.000,120,120,120,120
7615650,0.000,0.000,0.100,0.000,-0.065,0.010,0.000,0.000,0.211,0.000,0.000,0.000,120,120,120,120
7620372,0.000,0.000,0.100,0.000,-0.063,0.011,0.000,0.000,0.211,0.000,0.000,0.000,120,120,120,120
7628297,0.000,0.000,0.097,0.000,-0.059,0.011,0.000,0.000,0.210,0.000,0.000,0.000,120,120,120,120
7636223,0.000,0.000,0.095,0.000,-0.057,0.011,0.000,0.000,0.205,0.000,0.000,0.000,120,120,120,120
7644148,0.000,0.000,0.094,0.000,-0.054,0.011,0.000,0.000,0.197,0.000,0.000,0.000,120,120,120,120
7652072,0.000,0.000,0.092,0.000,-0.052,0.011,0.000,0.000,0.187,0.000,0.000,0.000,120,120,120,120
7659999,0.000,0.000,0.092,0.000,-0.049,0.012,0.000,0.000,0.177,0.000,0.000,0.000,120,120,120,120
7667923,0.000,0.000,0.091,0.000,-0.045,0.012,0.000,0.000,0.167,0.000,0.000,0.000,120,120,120,120
7675849,0.000,0.000,0.091,0.000,-0.042,0.011,0.000,0.000,0.156,0.000,0.000,0.000,120,120,120,120
7683775,0.000,0.000,0.091,0.000,-0.039,0.012,0.000,0.000,0.145,0.000,0.000,0.000,120,120,120,120
7691699,0.000,0.000,0.090,0.000,-0.036,0.012,0.000,0.000,0.133,0.000,0.000,0.000,120,120,120,120
7699625,0.000,0.000,0.087,0.000,-0.034,0.014,0.000,0.000,0.122,0.000,0.000,0.000,120,120,120,120
7707549,0.000,0.000,0.085,0.000,-0.031,0.015,0.000,0.000,0.109,0.000,0.000,0.000,120,120,120,120
7715473,0.000,0.000,0.084,0.000,-0.028,0.016,0.000,0.000,0.097,0.000,0.000,0.000,120,120,120,120
7723399,0.000,0.000,0.083,0.000,-0.024,0.015,0.000,0.000,0.084,0.000,0.000,0.000,120,120,120,120
7731323,0.000,0.000,0.082,0.000,-0.022,0.014,0.000,0.000,0.072,0.000,0.000,0.000,120,120,120,120
7739249,0.000,0.000,0.081,0.000,-0.019,0.014,0.000,0.000,0.061,0.000,0.000,0.000,120,120,120,120
7747173,0.000,0.000,0.081,0.000,-0.016,0.014,0.000,0.000,0.050,0.000,0.000,0.000,120,120,120,120
7755096,0.000,0.000,0.081,0.000,-0.014,0.015,0.000,0.000,0.041,0.000,0.000,0.000,120,120,120,120
7763022,0.000,0.000,0.080,0.000,-0.012,0.015,0.000,0.000,0.033,0.000,0.000,0.000,120,120,120,120
7770947,0.000,0.000,0.080,0.000,-0.010,0.014,0.000,0.000,0.025,0.000,0.000,0.000,120,120,120,120
7778871,0.000,0.000,0.080,0.000,-0.009,0.014,0.000,0.000,0.018,0.000,0.000,0.000,120,120,120,120
7786797,0.000,0.000,0.080,0.000,-0.007,0.013,0.000,0.000,0.012,0.000,0.000,0.000,120,120,120,120
7794721,0.000,0.000,0.080,0.000,-0.006,0.012,0.000,0.000,0.006,0.000,0.000,0.000,120,120,120,120
7802646,0.000,0.000,0.080,0.000,-0.005,0.011,0.000,0.000,0.001,0.000,0.000,0.000,120,120,120,120
7810571,0.000,0.000,0.080,0.000,-0.004,0.010,0.000,0.000,-0.003,0.000,0.000,0.000,120,120,120,120
7818497,0.000,0.000,0.080,0.000,-0.004,0.009,0.000,0.000,-0.005,0.000,0.000,0.000,120,120,120,120
7826420,0.000,0.000,0.080,0.000,-0.003,0.008,0.000,0.000,-0.007,0.000,0.000,0.000,120,120,120,120
7834346,0.000,0.000,0.080,0.000,-0.003,0.007,0.000,0.000,-0.008,0.000,0.000,0.000,120,120,120,120
7842269,0.000,0.000,0.080,0.000,-0.002,0.006,0.000,0.000,-0.008,0.000,0.000,0.000,120,120,120,120
7850194,0.000,0.000,0.080,0.000,-0.002,0.005,0.000,0.000,-0.006,0.000,0.000,0.000,120,120,120,120
7858120,0.000,0.000,0.083,0.000,-0.001,0.004,0.000,0.000,-0.005,0.000,0.000,0.000,120,120,120,120
7866043,0.000,0.000,0.085,0.000,-0.001,0.004,0.000,0.000,-0.002,0.000,0.000,0.000,120,120,120,120
7873969,0.000,0.000,0.087,0.000,-0.001,0.003,0.000,0.000,-0.000,0.000,0.000,0.000,120,120,120,120
7881894,0.000,0.000,0.088,0.000,-0.001,0.003,0.000,0.000,0.002,0.000,0.000,0.000,120,120,120,120
7889818,0.000,0.000,0.088,0.000,-0.001,0.002,0.000,0.000,0.003,0.000,0.000,0.000,120,120,120,120
7897744,0.000,0.000,0.089,0.000,-0.001,0.002,0.000,0.000,0.005,0.000,0.000,0.000,120,120,120,120
7905670,0.000,0.000,0.089,0.000,-0.000,0.003,0.000,0.000,0.007,0.000,0.000,0.000,120,120,120,120
7913594,0.000,0.000,0.089,0.000,-0.000,0.003,0.000,0.000,0.008,0.000,0.000,0.000,120,120,120,120
7921518,0.000,0.000,0.090,0.000,-0.000,0.003,0.000,0.000,0.010,0.000,0.000,0.000,120,120,120,120
7929442,0.000,0.000,0.090,0.000,-0.000,0.003,0.000,0.000,0.012,0.000,0.000,0.000,120,120,120,120
7937367,0.000,0.000,0.090,0.000,-0.000,0.003,0.000,0.000,0.014,0.000,0.000,0.000,120,120,120,120
